reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.01,14
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.025,17
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.05,19
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.1,22
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.15,24
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.2,26
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.25,28
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.3,30
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.35,32
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.4,33
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.45,34
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.5,36
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.55,38
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.6,39
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.65,41
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.7,43
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.75,46
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.8,48
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.85,52
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.9,56
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.95,64
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.975,72
2023-10-21,inc hosp,1,2023-10-28,Alabama,quantile,0.99,81
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.01,14
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.025,17
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.05,21
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.1,25
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.15,28
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.2,31
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.25,34
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.3,36
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.35,39
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.4,41
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.45,43
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.5,46
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.55,49
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.6,51
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.65,55
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.7,58
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.75,62
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.8,67
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.85,73
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.9,81
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.95,95
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.975,108
2023-10-21,inc hosp,2,2023-11-04,Alabama,quantile,0.99,127
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.01,16
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.025,20
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.05,24
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.1,30
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.15,34
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.2,39
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.25,42
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.3,45
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.35,49
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.4,52
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.45,56
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.5,59
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.55,63
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.6,67
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.65,71
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.7,76
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.75,82
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.8,89
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.85,98
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.9,112
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.95,136
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.975,160
2023-10-21,inc hosp,3,2023-11-11,Alabama,quantile,0.99,189
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.01,19
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.025,25
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.05,30
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.1,37
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.15,42
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.2,47
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.25,52
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.3,56
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.35,61
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.4,66
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.45,71
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.5,76
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.55,82
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.6,88
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.65,95
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.7,102
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.75,111
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.8,121
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.85,136
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.9,156
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.95,193
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.975,231
2023-10-21,inc hosp,4,2023-11-18,Alabama,quantile,0.99,280
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.01,5
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.025,6
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.05,8
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.1,10
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.15,12
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.2,13
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.25,15
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.3,16
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.35,17
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.4,19
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.45,20
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.5,21
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.55,23
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.6,25
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.65,27
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.7,28
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.75,31
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.8,33
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.85,37
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.9,42
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.95,50
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.975,59
2023-10-21,inc hosp,1,2023-10-28,Alaska,quantile,0.99,71
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.01,4
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.025,6
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.05,7
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.1,10
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.15,12
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.2,14
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.25,15
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.3,17
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.35,19
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.4,21
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.45,22
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.5,24
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.55,27
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.6,29
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.65,31
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.7,35
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.75,39
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.8,43
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.85,49
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.9,58
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.95,72
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.975,87
2023-10-21,inc hosp,2,2023-11-04,Alaska,quantile,0.99,107
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.01,4
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.025,5
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.05,7
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.1,10
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.15,13
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.2,15
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.25,17
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.3,19
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.35,21
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.4,23
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.45,26
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.5,28
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.55,31
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.6,34
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.65,38
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.7,42
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.75,48
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.8,54
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.85,63
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.9,76
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.95,101
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.975,127
2023-10-21,inc hosp,3,2023-11-11,Alaska,quantile,0.99,171
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.01,4
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.025,5
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.05,8
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.1,11
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.15,13
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.2,16
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.25,18
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.3,21
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.35,24
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.4,26
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.45,29
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.5,33
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.55,37
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.6,41
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.65,46
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.7,53
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.75,60
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.8,69
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.85,82
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.9,101
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.95,139
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.975,186
2023-10-21,inc hosp,4,2023-11-18,Alaska,quantile,0.99,256
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.01,24
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.025,27
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.05,31
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.1,34
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.15,37
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.2,40
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.25,42
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.3,45
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.35,47
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.4,49
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.45,51
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.5,53
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.55,55
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.6,58
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.65,60
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.7,63
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.75,66
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.8,69
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.85,75
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.9,81
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.95,89
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.975,98
2023-10-21,inc hosp,1,2023-10-28,Arizona,quantile,0.99,109
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.01,25
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.025,28
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.05,33
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.1,39
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.15,44
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.2,48
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.25,51
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.3,54
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.35,57
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.4,61
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.45,64
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.5,67
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.55,71
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.6,75
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.65,79
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.7,83
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.75,89
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.8,95
2023-10-21,inc hosp,2,2023-11-04,Arizona,quantile,0.85,104
