reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.01,46
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.025,53
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.05,58
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.1,65
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.15,71
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.2,75
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.25,80
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.3,84
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.35,88
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.4,92
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.45,96
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.5,99
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.55,104
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.6,108
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.65,112
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.7,118
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.75,124
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.8,131
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.85,139
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.9,152
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.95,168
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.975,186
2023-11-18,inc hosp,1,2023-11-25,Alabama,quantile,0.99,210
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.01,46
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.025,55
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.05,62
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.1,74
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.15,82
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.2,90
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.25,97
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.3,103
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.35,110
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.4,116
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.45,123
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.5,129
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.55,137
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.6,145
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.65,153
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.7,162
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.75,172
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.8,183
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.85,199
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.9,222
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.95,257
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.975,293
2023-11-18,inc hosp,2,2023-12-02,Alabama,quantile,0.99,343
2023-11-18,inc hosp,3,2023-12-09,Alabama,quantile,0.01,46
2023-11-18,inc hosp,3,2023-12-09,Alabama,quantile,0.025,57
2023-11-18,inc hosp,3,2023-12-09,Alabama,quantile,0.05,65
2023-11-18,inc hosp,3,2023-12-09,Alabama,quantile,0.1,77
2023-11-18,inc hosp,3,2023-12-09,Alabama,quantile,0.15,87
2023-11-18,inc hosp,3,2023-12-09,Alabama,quantile,0.2,97
2023-11-18,inc hosp,3,2023-12-09,Alabama,quantile,0.25,105
2023-11-18,inc hosp,3,2023-12-09,Alabama,quantile,0.3,114
2023-11-18,inc hosp,3,2023-12-09,Alabama,quantile,0.35,122
