reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.01,27
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.025,32
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.05,35
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.1,40
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.15,43
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.2,46
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.25,49
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.3,51
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.35,54
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.4,56
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.45,58
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.5,61
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.55,64
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.6,66
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.65,69
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.7,72
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.75,76
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.8,80
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.85,84
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.9,91
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.95,101
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.975,113
2024-03-23,inc hosp,1,2024-03-30,Alabama,quantile,0.99,128
2024-03-23,inc hosp,2,2024-04-06,Alabama,quantile,0.01,22
2024-03-23,inc hosp,2,2024-04-06,Alabama,quantile,0.025,26
2024-03-23,inc hosp,2,2024-04-06,Alabama,quantile,0.05,30
