reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.01,2
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.025,3
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.05,4
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.1,5
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.15,6
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.2,7
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.25,8
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.3,8
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.35,9
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.4,9
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.45,10
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.5,11
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.55,11
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.6,12
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.65,13
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.7,13
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.75,14
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.8,15
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.85,17
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.9,18
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.95,22
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.975,24
2023-05-20,inc hosp,1,2023-05-27,Alabama,quantile,0.99,29
2023-05-20,inc hosp,2,2023-06-03,Alabama,quantile,0.01,1
2023-05-20,inc hosp,2,2023-06-03,Alabama,quantile,0.025,2
2023-05-20,inc hosp,2,2023-06-03,Alabama,quantile,0.05,3
2023-05-20,inc hosp,2,2023-06-03,Alabama,quantile,0.1,4
2023-05-20,inc hosp,2,2023-06-03,Alabama,quantile,0.15,5
