reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.01,3
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.025,4
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.05,5
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.1,6
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.15,7
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.2,8
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.25,9
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.3,9
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.35,10
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.4,11
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.45,12
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.5,12
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.55,13
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.6,14
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.65,15
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.7,16
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.75,17
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.8,18
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.85,20
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.9,21
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.95,24
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.975,28
2023-05-13,inc hosp,1,2023-05-20,Alabama,quantile,0.99,31
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.01,2
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.025,3
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.05,4
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.1,5
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.15,6
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.2,7
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.25,8
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.3,8
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.35,9
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.4,10
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.45,11
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.5,11
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.55,12
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.6,13
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.65,14
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.7,15
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.75,16
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.8,18
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.85,20
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.9,22
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.95,26
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.975,31
2023-05-13,inc hosp,2,2023-05-27,Alabama,quantile,0.99,36
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.01,1
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.025,2
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.05,3
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.1,4
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.15,5
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.2,6
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.25,7
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.3,7
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.35,8
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.4,9
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.45,10
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.5,10
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.55,11
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.6,12
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.65,13
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.7,15
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.75,16
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.8,18
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.85,20
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.9,23
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.95,28
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.975,34
2023-05-13,inc hosp,3,2023-06-03,Alabama,quantile,0.99,42
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.01,1
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.025,1
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.05,2
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.1,3
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.15,4
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.2,5
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.25,6
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.3,6
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.35,7
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.4,8
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.45,9
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.5,10
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.55,10
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.6,11
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.65,12
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.7,13
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.75,15
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.8,17
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.85,19
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.9,22
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.95,27
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.975,33
2023-05-13,inc hosp,4,2023-06-10,Alabama,quantile,0.99,41
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.01,0
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.025,0
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.05,0
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.1,0
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.15,0
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.2,1
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.25,1
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.3,1
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.35,1
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.4,1
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.45,2
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.5,2
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.55,2
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.6,2
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.65,3
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.7,3
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.75,3
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.8,4
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.85,4
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.9,5
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.95,7
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.975,8
2023-05-13,inc hosp,1,2023-05-20,Alaska,quantile,0.99,10
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.01,0
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.025,0
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.05,0
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.1,0
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.15,0
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.2,0
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.25,1
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.3,1
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.35,1
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.4,1
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.45,1
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.5,2
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.55,2
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.6,2
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.65,3
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.7,3
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.75,3
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.8,4
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.85,5
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.9,6
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.95,7
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.975,9
2023-05-13,inc hosp,2,2023-05-27,Alaska,quantile,0.99,12
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.01,0
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.025,0
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.05,0
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.1,0
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.15,0
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.2,0
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.25,0
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.3,1
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.35,1
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.4,1
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.45,1
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.5,1
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.55,2
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.6,2
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.65,2
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.7,3
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.75,3
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.8,4
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.85,4
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.9,6
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.95,8
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.975,10
2023-05-13,inc hosp,3,2023-06-03,Alaska,quantile,0.99,14
2023-05-13,inc hosp,4,2023-06-10,Alaska,quantile,0.01,0
2023-05-13,inc hosp,4,2023-06-10,Alaska,quantile,0.025,0
2023-05-13,inc hosp,4,2023-06-10,Alaska,quantile,0.05,0
2023-05-13,inc hosp,4,2023-06-10,Alaska,quantile,0.1,0
2023-05-13,inc hosp,4,2023-06-10,Alaska,quantile,0.15,0
2023-05-13,inc hosp,4,2023-06-10,Alaska,quantile,0.2,0
