reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.01,6
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.025,7
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.05,9
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.1,11
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.15,12
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.2,13
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.25,14
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.3,15
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.35,16
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.4,17
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.45,18
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.5,19
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.55,20
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.6,21
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.65,22
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.7,24
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.75,25
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.8,27
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.85,29
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.9,31
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.95,35
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.975,40
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.99,45
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.01,5
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.025,6
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.05,8
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.1,10
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.15,11
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.2,13
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.25,14
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.3,15
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.35,16
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.4,17
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.45,18
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.5,19
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.55,21
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.6,22
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.65,24
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.7,25
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.75,27
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.8,29
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.85,31
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.9,35
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.95,42
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.975,47
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.99,55
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.01,4
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.025,5
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.05,7
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.1,9
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.15,11
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.2,12
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.25,13
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.3,15
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.35,16
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.4,17
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.45,18
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.5,19
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.55,21
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.6,22
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.65,24
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.7,26
