reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.01,3
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.025,4
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.05,5
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.1,7
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.15,8
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.2,8
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.25,9
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.3,10
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.35,10
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.4,11
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.45,12
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.5,13
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.55,13
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.6,14
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.65,15
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.7,16
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.75,17
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.8,18
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.85,19
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.9,21
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.95,24
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.975,27
2023-08-26,inc hosp,1,2023-09-02,Alabama,quantile,0.99,31
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.01,2
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.025,3
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.05,4
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.1,6
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.15,7
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.2,8
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.25,8
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.3,9
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.35,10
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.4,11
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.45,11
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.5,12
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.55,13
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.6,14
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.65,15
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.7,16
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.75,18
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.8,19
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.85,21
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.9,23
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.95,27
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.975,32
2023-08-26,inc hosp,2,2023-09-09,Alabama,quantile,0.99,38
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.01,2
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.025,3
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.05,4
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.1,5
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.15,6
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.2,7
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.25,8
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.3,9
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.35,10
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.4,11
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.45,12
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.5,13
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.55,14
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.6,15
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.65,16
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.7,17
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.75,18
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.8,20
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.85,23
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.9,26
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.95,32
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.975,38
2023-08-26,inc hosp,3,2023-09-16,Alabama,quantile,0.99,47
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.01,2
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.025,3
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.05,4
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.1,6
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.15,7
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.2,8
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.25,9
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.3,10
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.35,11
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.4,12
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.45,13
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.5,14
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.55,15
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.6,16
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.65,18
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.7,19
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.75,21
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.8,23
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.85,26
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.9,30
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.95,37
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.975,45
2023-08-26,inc hosp,4,2023-09-23,Alabama,quantile,0.99,53
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.01,0
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.025,0
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.05,0
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.1,0
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.15,0
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.2,0
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.25,0
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.3,0
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.35,1
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.4,1
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.45,1
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.5,1
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.55,1
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.6,1
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.65,1
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.7,2
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.75,2
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.8,2
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.85,3
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.9,3
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.95,4
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.975,5
2023-08-26,inc hosp,1,2023-09-02,Alaska,quantile,0.99,6
2023-08-26,inc hosp,2,2023-09-09,Alaska,quantile,0.01,0
2023-08-26,inc hosp,2,2023-09-09,Alaska,quantile,0.025,0
2023-08-26,inc hosp,2,2023-09-09,Alaska,quantile,0.05,0
