reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.01,9
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.025,11
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.05,13
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.1,15
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.15,17
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.2,18
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.25,19
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.3,21
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.35,22
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.4,23
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.45,24
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.5,25
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.55,27
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.6,28
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.65,29
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.7,31
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.75,32
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.8,34
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.85,36
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.9,40
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.95,44
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.975,49
2024-04-13,inc hosp,1,2024-04-20,Alabama,quantile,0.99,56
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.01,8
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.025,9
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.05,11
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.1,13
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.15,15
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.2,17
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.25,18
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.3,20
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.35,21
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.4,22
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.45,24
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.5,25
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.55,27
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.6,28
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.65,30
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.7,32
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.75,34
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.8,37
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.85,40
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.9,44
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.95,51
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.975,59
2024-04-13,inc hosp,2,2024-04-27,Alabama,quantile,0.99,69
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.01,6
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.025,8
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.05,10
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.1,12
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.15,14
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.2,16
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.25,17
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.3,19
2024-04-13,inc hosp,3,2024-05-04,Alabama,quantile,0.35,20
