reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.01,79
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.025,89
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.05,98
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.1,110
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.15,119
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.2,126
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.25,133
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.3,139
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.35,144
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.4,150
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.45,157
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.5,163
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.55,169
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.6,176
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.65,184
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.7,192
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.75,201
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.8,212
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.85,227
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.9,243
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.95,274
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.975,299
2023-12-16,inc hosp,1,2023-12-23,Alabama,quantile,0.99,332
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.01,61
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.025,73
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.05,83
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.1,95
2023-12-16,inc hosp,2,2023-12-30,Alabama,quantile,0.15,106
