reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.01,14
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.025,17
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.05,20
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.1,23
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.15,25
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.2,27
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.25,29
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.3,31
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.35,32
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.4,34
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.45,36
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.5,37
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.55,39
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.6,41
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.65,43
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.7,46
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.75,48
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.8,51
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.85,54
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.9,59
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.95,67
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.975,74
2022-10-08,inc hosp,1,2022-10-15,Alabama,quantile,0.99,82
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.01,12
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.025,14
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.05,17
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.1,20
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.15,23
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.2,25
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.25,27
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.3,29
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.35,31
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.4,33
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.45,35
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.5,37
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.55,39
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.6,42
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.65,45
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.7,47
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.75,51
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.8,55
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.85,59
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.9,67
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.95,80
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.975,92
2022-10-08,inc hosp,2,2022-10-22,Alabama,quantile,0.99,109
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.01,9
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.025,12
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.05,14
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.1,18
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.15,21
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.2,23
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.25,25
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.3,27
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.35,30
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.4,32
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.45,34
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.5,36
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.55,39
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.6,42
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.65,45
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.7,48
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.75,52
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.8,57
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.85,63
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.9,73
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.95,87
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.975,101
2022-10-08,inc hosp,3,2022-10-29,Alabama,quantile,0.99,122
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.01,8
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.025,11
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.05,13
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.1,17
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.15,20
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.2,22
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.25,25
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.3,27
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.35,30
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.4,32
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.45,35
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.5,38
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.55,41
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.6,44
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.65,48
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.7,52
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.75,57
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.8,63
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.85,70
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.9,80
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.95,99
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.975,121
2022-10-08,inc hosp,4,2022-11-05,Alabama,quantile,0.99,152
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.01,0
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.025,0
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.05,0
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.1,0
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.15,0
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.2,0
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.25,0
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.3,0
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.35,1
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.4,1
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.45,1
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.5,1
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.55,1
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.6,1
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.65,2
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.7,2
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.75,2
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.8,3
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.85,3
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.9,4
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.95,5
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.975,6
2022-10-08,inc hosp,1,2022-10-15,Alaska,quantile,0.99,8
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.01,0
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.025,0
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.05,0
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.1,0
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.15,0
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.2,0
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.25,0
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.3,0
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.35,1
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.4,1
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.45,1
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.5,1
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.55,1
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.6,2
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.65,2
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.7,2
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.75,3
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.8,3
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.85,4
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.9,4
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.95,6
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.975,8
2022-10-08,inc hosp,2,2022-10-22,Alaska,quantile,0.99,10
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.01,0
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.025,0
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.05,0
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.1,0
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.15,0
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.2,0
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.25,0
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.3,0
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.35,1
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.4,1
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.45,1
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.5,1
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.55,1
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.6,2
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.65,2
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.7,2
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.75,3
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.8,3
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.85,4
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.9,5
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.95,7
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.975,9
2022-10-08,inc hosp,3,2022-10-29,Alaska,quantile,0.99,12
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.01,0
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.025,0
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.05,0
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.1,0
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.15,0
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.2,0
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.25,0
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.3,1
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.35,1
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.4,1
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.45,1
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.5,1
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.55,2
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.6,2
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.65,2
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.7,3
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.75,3
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.8,4
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.85,5
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.9,6
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.95,8
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.975,11
2022-10-08,inc hosp,4,2022-11-05,Alaska,quantile,0.99,16
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.01,6
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.025,7
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.05,9
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.1,10
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.15,12
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.2,13
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.25,14
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.3,15
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.35,16
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.4,17
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.45,17
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.5,18
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.55,19
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.6,21
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.65,22
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.7,23
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.75,24
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.8,26
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.85,27
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.9,30
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.95,35
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.975,39
2022-10-08,inc hosp,1,2022-10-15,Arizona,quantile,0.99,44
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.01,5
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.025,6
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.05,8
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.1,10
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.15,11
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.2,12
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.25,13
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.3,14
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.35,16
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.4,17
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.45,18
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.5,19
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.55,20
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.6,21
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.65,23
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.7,24
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.75,26
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.8,28
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.85,31
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.9,35
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.95,40
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.975,46
2022-10-08,inc hosp,2,2022-10-22,Arizona,quantile,0.99,54
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.01,4
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.025,5
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.05,7
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.1,9
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.15,10
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.2,12
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.25,13
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.3,14
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.35,15
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.4,17
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.45,18
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.5,19
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.55,21
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.6,22
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.65,24
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.7,25
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.75,28
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.8,30
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.85,34
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.9,38
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.95,46
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.975,53
2022-10-08,inc hosp,3,2022-10-29,Arizona,quantile,0.99,62
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.01,4
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.025,5
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.05,7
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.1,9
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.15,11
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.2,12
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.25,13
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.3,15
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.35,16
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.4,17
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.45,19
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.5,20
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.55,22
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.6,24
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.65,26
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.7,28
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.75,30
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.8,33
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.85,37
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.9,43
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.95,53
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.975,65
2022-10-08,inc hosp,4,2022-11-05,Arizona,quantile,0.99,77
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.01,6
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.025,7
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.05,9
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.1,11
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.15,12
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.2,13
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.25,14
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.3,15
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.35,16
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.4,17
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.45,17
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.5,18
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.55,19
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.6,20
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.65,21
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.7,23
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.75,24
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.8,25
2022-10-08,inc hosp,1,2022-10-15,Arkansas,quantile,0.85,27
